[rosmaster.main][INFO] 2017-03-09 13:12:49,236: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-03-09 13:12:49,236: Starting ROS Master Node
[rosmaster.master][INFO] 2017-03-09 13:12:58,774: +PARAM [/camera/depth/image_rect/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,778: +PARAM [/camera/depth/image_rect/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,788: +PARAM [/camera/depth/image_rect/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,793: +PARAM [/camera/depth/image_rect/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,927: +PUB [/camera/depth/image_rect/compressed] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:58,930: +SERVICE [/camera/depth/image_rect/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:58,933: +PUB [/camera/depth/image_rect/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:58,937: +PUB [/camera/depth/image_rect/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:58,952: +PARAM [/camera/depth/image_rect/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,957: +PARAM [/camera/depth/image_rect/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,960: +PARAM [/camera/depth/image_rect/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,964: +PARAM [/camera/depth/image_rect/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,967: +PARAM [/camera/depth/image_rect/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,970: +PARAM [/camera/depth/image_rect/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:58,978: +PUB [/rosout] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:58,999: publisherUpdate[/rosout] -> http://10.42.0.1:37113/
[rosmaster.master][INFO] 2017-03-09 13:12:59,008: +SERVICE [/camera/dynparam_3498_1489093978703/get_loggers] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,015: +SERVICE [/camera/dynparam_3498_1489093978703/set_logger_level] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,032: +SUB [/camera/driver/parameter_descriptions] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,042: +SUB [/camera/driver/parameter_updates] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,093: +PARAM [/camera/driver/enable_depth] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,097: +PARAM [/camera/driver/color_backlight_compensation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,103: +PARAM [/camera/driver/color_brightness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,107: +PUB [/camera/depth/image_rect] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,110: +PARAM [/camera/driver/color_contrast] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,113: +PARAM [/camera/driver/color_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,117: +PARAM [/camera/driver/color_gamma] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,125: +PARAM [/camera/driver/color_hue] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,130: +PARAM [/camera/driver/color_saturation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,135: +PARAM [/camera/driver/color_sharpness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,138: +PARAM [/camera/driver/color_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,141: +PARAM [/camera/driver/color_enable_auto_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,143: +PARAM [/camera/driver/r200_lr_auto_exposure_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,146: +PARAM [/camera/driver/r200_lr_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,149: +PARAM [/camera/driver/r200_lr_exposure] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,156: +PARAM [/camera/driver/r200_emitter_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,160: +PARAM [/camera/driver/r200_auto_exposure_top_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,163: +PARAM [/camera/driver/r200_auto_exposure_bottom_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,167: +PARAM [/camera/driver/r200_auto_exposure_left_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,185: +PARAM [/camera/driver/r200_auto_exposure_right_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,194: +PARAM [/camera/driver/r200_dc_preset] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,198: +PARAM [/camera/driver/r200_dc_estimate_median_decrement] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,202: +PARAM [/camera/driver/r200_dc_estimate_median_increment] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,207: +PARAM [/camera/driver/r200_dc_median_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,210: +PARAM [/camera/driver/r200_dc_score_minimum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,215: +PARAM [/camera/driver/r200_dc_score_maximum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,219: +PARAM [/camera/driver/r200_dc_texture_count_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,222: +PARAM [/camera/driver/r200_dc_texture_difference_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,225: +PARAM [/camera/driver/r200_dc_second_peak_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,231: +PARAM [/camera/driver/r200_dc_neighbor_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,240: +PARAM [/camera/driver/r200_dc_lr_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,250: -SUB [/camera/driver/parameter_updates] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,251: -SUB [/camera/driver/parameter_descriptions] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,252: -PUB [/rosout] /camera/dynparam_3498_1489093978703 http://10.42.0.1:46603/
[rosmaster.master][INFO] 2017-03-09 13:12:59,252: -SERVICE [/camera/dynparam_3498_1489093978703/get_loggers] /camera/dynparam_3498_1489093978703 rosrpc://10.42.0.1:37111
[rosmaster.master][INFO] 2017-03-09 13:12:59,253: -SERVICE [/camera/dynparam_3498_1489093978703/set_logger_level] /camera/dynparam_3498_1489093978703 rosrpc://10.42.0.1:37111
[rosmaster.master][INFO] 2017-03-09 13:12:59,261: +PUB [/camera/depth/image_rect/theora] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,266: +SERVICE [/camera/depth/image_rect/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,271: +PUB [/camera/depth/image_rect/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,274: +PUB [/camera/depth/image_rect/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,291: +PARAM [/camera/depth/image_rect/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,294: +PARAM [/camera/depth/image_rect/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,297: +PARAM [/camera/depth/image_rect/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,300: +PARAM [/camera/depth/image_rect/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,303: +PARAM [/camera/depth/image_rect/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,306: +PARAM [/camera/depth/image_rect/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,307: publisherUpdate[/rosout] -> http://10.42.0.1:37113/
[rosmaster.master][INFO] 2017-03-09 13:12:59,310: +PARAM [/camera/depth/image_rect/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,315: +PARAM [/camera/depth/image_rect/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,421: +PUB [/camera/depth/image/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,425: +SERVICE [/camera/depth/image/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,429: +PUB [/camera/depth/image/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,433: +PUB [/camera/depth/image/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,445: +PARAM [/camera/depth/image/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,448: +PARAM [/camera/depth/image/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,451: +PARAM [/camera/depth/image/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,455: +PARAM [/camera/depth/image/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,460: +PARAM [/camera/depth/image/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,467: +PARAM [/camera/depth/image/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,572: +PUB [/camera/depth/image/compressed] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,575: +SERVICE [/camera/depth/image/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,578: +PUB [/camera/depth/image/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,582: +PUB [/camera/depth/image/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,599: +PARAM [/camera/depth/image/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,602: +PARAM [/camera/depth/image/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,605: +PARAM [/camera/depth/image/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,608: +PARAM [/camera/depth/image/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,612: +PARAM [/camera/depth/image/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,615: +PARAM [/camera/depth/image/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,745: +PUB [/camera/depth/image] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,855: +PUB [/camera/depth/image/theora] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,859: +SERVICE [/camera/depth/image/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,863: +PUB [/camera/depth/image/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,866: +PUB [/camera/depth/image/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,879: +PARAM [/camera/depth/image/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,887: +PARAM [/camera/depth/image/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,893: +PARAM [/camera/depth/image/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,896: +PARAM [/camera/depth/image/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,900: +PARAM [/camera/depth/image/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,904: +PARAM [/camera/depth/image/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,907: +PARAM [/camera/depth/image/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,909: +PARAM [/camera/depth/image/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:12:59,944: +SUB [/tf] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:12:59,970: +SUB [/tf_static] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,094: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,097: +SERVICE [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,100: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,104: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,116: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,120: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,125: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,131: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,134: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,137: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,241: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressed] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,244: +SERVICE [/camera/depth_registered/sw_registered/image_rect_raw/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,247: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,252: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,263: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,266: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,269: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,271: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,274: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,277: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,397: +PUB [/camera/depth_registered/sw_registered/image_rect_raw] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,513: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/theora] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,517: +SERVICE [/camera/depth_registered/sw_registered/image_rect_raw/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,520: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,525: +PUB [/camera/depth_registered/sw_registered/image_rect_raw/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,539: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,542: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,545: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,548: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,555: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,558: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,561: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,564: +PARAM [/camera/depth_registered/sw_registered/image_rect_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,567: +PUB [/camera/depth_registered/sw_registered/camera_info] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,588: +PUB [/camera/depth_registered/points] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,697: +PUB [/camera/depth_registered/sw_registered/image_rect/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,701: +SERVICE [/camera/depth_registered/sw_registered/image_rect/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,703: +PUB [/camera/depth_registered/sw_registered/image_rect/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,707: +PUB [/camera/depth_registered/sw_registered/image_rect/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,726: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,730: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,733: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,736: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,740: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,743: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,850: +PUB [/camera/depth_registered/sw_registered/image_rect/compressed] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,856: +SERVICE [/camera/depth_registered/sw_registered/image_rect/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,861: +PUB [/camera/depth_registered/sw_registered/image_rect/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,864: +PUB [/camera/depth_registered/sw_registered/image_rect/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:00,874: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,877: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,880: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,886: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,890: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:00,893: +PARAM [/camera/depth_registered/sw_registered/image_rect/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,003: +PUB [/camera/depth_registered/sw_registered/image_rect] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,127: +PUB [/camera/depth_registered/sw_registered/image_rect/theora] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,131: +SERVICE [/camera/depth_registered/sw_registered/image_rect/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,134: +PUB [/camera/depth_registered/sw_registered/image_rect/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,138: +PUB [/camera/depth_registered/sw_registered/image_rect/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,153: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,156: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,159: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,163: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,171: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,174: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,177: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,182: +PARAM [/camera/depth_registered/sw_registered/image_rect/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 13:13:01,211: +PUB [/camera/depth/disparity] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:01,239: +PUB [/camera/depth_registered/disparity] /camera/camera_nodelet_manager http://10.42.0.1:36282/
[rosmaster.master][INFO] 2017-03-09 13:13:11,851: +PUB [/rosout] /rostopic_2436_1489093985920 http://10.42.0.18:41149/
[rosmaster.master][INFO] 2017-03-09 13:13:11,853: publisherUpdate[/rosout] -> http://10.42.0.1:37113/
